Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/22,23:32:18,225.0,220.5,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/22,22:32:10,225.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/22,21:32:02,225.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/22,20:31:54,227.0,220.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/22,19:31:46,225.5,220.0,272.2,60.0,60.0,28,25.0,UPS_10F
2025/05/22,18:31:38,225.5,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/22,17:31:30,224.5,220.0,272.2,59.9,59.9,27,25.0,UPS_10F
2025/05/22,16:31:21,226.0,220.5,272.2,60.0,60.0,28,25.0,UPS_10F
2025/05/22,15:31:13,224.5,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/22,14:31:04,223.5,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/22,13:30:55,223.0,220.0,272.2,59.9,59.9,28,25.0,UPS_10F
2025/05/22,12:30:47,226.5,220.0,272.5,60.0,60.0,28,25.0,UPS_10F
2025/05/22,11:30:38,224.0,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025/05/22,10:30:29,223.5,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025/05/22,09:30:20,225.0,220.0,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/22,08:30:11,223.0,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025/05/22,07:30:03,225.5,220.0,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/22,06:29:55,227.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/22,05:29:46,228.5,220.0,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/22,04:29:38,228.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/22,03:29:30,228.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/22,02:29:21,226.5,220.0,272.5,60.0,60.0,27,29.0,UPS_10F
2025/05/22,01:29:14,227.5,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/05/22,00:29:05,226.0,220.0,272.5,60.0,60.0,28,28.0,UPS_10F
