Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/18,23:19:05,227.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/18,22:18:57,227.5,220.0,272.2,59.9,59.9,27,24.0,UPS_10F
2025/05/18,21:18:49,226.5,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/18,20:18:39,226.5,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025/05/18,19:18:31,229.0,220.0,272.2,60.0,60.0,27,24.0,UPS_10F
2025/05/18,18:18:23,229.0,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/18,17:18:15,230.5,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/18,16:18:07,232.5,220.0,272.2,60.0,60.0,27,24.0,UPS_10F
2025/05/18,15:17:59,231.0,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/05/18,14:17:51,229.5,220.0,272.2,60.0,60.0,27,24.0,UPS_10F
2025/05/18,13:17:42,229.0,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/18,12:17:34,229.0,220.0,272.2,60.0,60.0,27,24.0,UPS_10F
2025/05/18,11:17:25,226.0,220.0,272.5,60.0,60.0,27,28.0,UPS_10F
2025/05/18,10:17:17,228.5,220.0,272.5,60.0,60.0,27,28.0,UPS_10F
2025/05/18,09:17:09,228.0,220.0,272.5,60.0,60.0,27,28.0,UPS_10F
2025/05/18,08:17:01,227.0,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/05/18,07:16:53,227.0,220.5,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/18,06:16:45,228.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/18,05:16:37,228.0,220.0,272.5,60.0,60.0,27,29.0,UPS_10F
2025/05/18,04:16:28,227.5,220.0,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/18,03:16:20,227.0,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/05/18,02:16:12,226.5,220.0,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/18,01:16:02,225.0,220.0,272.5,60.0,60.0,27,29.0,UPS_10F
2025/05/18,00:15:54,227.0,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
