Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/20,23:25:40,226.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/20,22:25:32,224.0,220.0,272.2,59.9,59.9,27,23.0,UPS_10F
2025/05/20,21:25:24,225.5,220.0,272.2,59.9,59.9,27,23.0,UPS_10F
2025/05/20,20:25:16,226.0,220.5,272.2,59.9,59.9,27,22.0,UPS_10F
2025/05/20,19:25:08,224.0,220.0,272.2,59.9,59.9,27,22.0,UPS_10F
2025/05/20,18:25:01,225.5,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/20,17:24:52,225.0,220.0,272.2,60.0,60.0,28,22.0,UPS_10F
2025/05/20,16:24:44,224.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/20,15:24:36,227.0,220.0,272.2,59.9,59.9,27,23.0,UPS_10F
2025/05/20,14:24:28,225.5,220.0,272.2,59.9,59.9,27,23.0,UPS_10F
2025/05/20,13:24:20,225.0,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025/05/20,12:24:11,225.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/20,11:24:03,223.5,220.0,272.5,60.0,60.0,27,27.0,UPS_10F
2025/05/20,10:23:54,224.5,220.0,272.5,60.0,60.0,27,27.0,UPS_10F
2025/05/20,09:23:46,225.5,220.0,272.5,60.0,60.0,27,27.0,UPS_10F
2025/05/20,08:23:38,226.0,220.0,272.5,59.9,59.9,28,28.0,UPS_10F
2025/05/20,07:23:30,224.5,220.5,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/20,06:23:22,225.5,220.0,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/20,05:23:14,225.5,220.0,272.5,59.9,59.9,28,28.0,UPS_10F
2025/05/20,04:23:05,230.0,220.0,272.5,59.9,59.9,29,28.0,UPS_10F
2025/05/20,03:22:57,227.0,220.0,272.5,59.9,59.9,28,28.0,UPS_10F
2025/05/20,02:22:49,226.5,220.0,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/20,01:22:40,226.0,220.5,272.5,60.0,60.0,27,28.0,UPS_10F
2025/05/20,00:22:32,224.5,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
