Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/06/08,23:28:07,224.5,220.0,272.5,60.0,60.0,30,27.0,UPS_10F
2025/06/08,22:27:59,224.0,220.0,272.5,60.0,60.0,29,26.0,UPS_10F
2025/06/08,21:27:50,226.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/08,20:27:43,224.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/08,19:27:35,224.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/08,18:27:28,224.0,220.0,272.5,60.0,60.0,29,26.0,UPS_10F
2025/06/08,17:27:19,224.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/08,16:27:11,225.5,220.0,272.5,59.9,59.9,29,25.0,UPS_10F
2025/06/08,15:27:03,225.0,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/06/08,14:26:55,225.0,220.0,272.5,59.9,59.9,27,25.0,UPS_10F
2025/06/08,13:26:47,224.5,220.0,272.5,60.0,60.0,29,25.0,UPS_10F
2025/06/08,12:26:39,225.0,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/06/08,11:26:31,225.5,220.0,272.5,59.9,59.9,29,29.0,UPS_10F
2025/06/08,10:26:23,225.5,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/08,09:26:14,225.5,220.0,272.5,59.9,59.9,29,29.0,UPS_10F
2025/06/08,08:26:07,225.5,220.0,272.5,60.0,60.0,29,30.0,UPS_10F
2025/06/08,07:25:59,224.0,220.0,272.5,59.9,59.9,28,30.0,UPS_10F
2025/06/08,06:25:49,225.0,220.0,272.5,60.0,60.0,29,30.0,UPS_10F
2025/06/08,05:25:41,225.5,220.0,272.5,60.0,60.0,29,30.0,UPS_10F
2025/06/08,04:25:33,225.0,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/06/08,03:25:24,224.5,220.5,272.5,59.9,59.9,28,30.0,UPS_10F
2025/06/08,02:25:16,224.0,220.0,272.5,60.0,60.0,28,30.0,UPS_10F
2025/06/08,01:25:07,223.0,220.0,272.5,60.0,60.0,28,30.0,UPS_10F
2025/06/08,00:24:59,223.0,220.0,272.5,59.9,59.9,28,30.0,UPS_10F
