Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/25,23:42:06,226.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/25,22:41:57,225.5,220.0,272.5,60.0,60.0,27,25.0,UPS_10F
2025/05/25,21:41:49,224.0,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025/05/25,20:41:40,225.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/05/25,19:41:32,226.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/25,18:41:24,225.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/05/25,17:41:16,226.0,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/25,16:41:07,226.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/25,15:40:59,226.5,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/05/25,14:40:51,227.0,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025/05/25,13:40:43,226.5,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/05/25,12:40:35,226.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/25,11:40:27,225.5,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/25,10:40:19,226.5,220.0,272.2,59.9,59.9,29,23.0,UPS_10F
2025/05/25,09:40:11,227.0,220.0,272.2,59.9,59.9,27,23.0,UPS_10F
2025/05/25,08:40:04,226.0,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/25,07:39:56,227.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/25,06:39:48,228.5,219.5,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/25,05:39:40,228.5,220.0,272.2,60.0,60.0,29,24.0,UPS_10F
2025/05/25,04:39:32,228.0,220.0,272.2,59.9,59.9,29,24.0,UPS_10F
2025/05/25,03:39:23,228.0,220.0,272.2,60.0,60.0,28,24.0,UPS_10F
2025/05/25,02:39:16,228.5,220.0,272.2,60.0,60.0,27,24.0,UPS_10F
2025/05/25,01:39:08,228.0,220.5,272.2,60.0,60.0,28,24.0,UPS_10F
2025/05/25,00:39:00,226.0,220.0,272.2,60.0,60.0,29,24.0,UPS_10F
