Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/06/09,23:31:19,226.0,220.0,272.8,60.0,60.0,29,31.0,UPS_10F
2025/06/09,22:31:11,225.5,220.5,272.5,59.9,59.9,29,31.0,UPS_10F
2025/06/09,21:31:03,228.5,220.0,272.5,59.9,59.9,29,30.0,UPS_10F
2025/06/09,20:30:55,229.5,220.0,272.5,60.0,60.0,29,30.0,UPS_10F
2025/06/09,19:30:47,227.5,220.0,272.5,59.9,59.9,29,30.0,UPS_10F
2025/06/09,18:30:39,226.0,220.0,272.5,59.9,59.9,29,30.0,UPS_10F
2025/06/09,17:30:32,228.0,220.0,272.5,59.9,59.9,30,30.0,UPS_10F
2025/06/09,16:30:23,228.0,220.0,272.5,60.0,60.0,30,30.0,UPS_10F
2025/06/09,15:30:15,228.0,220.0,272.5,60.0,60.0,32,29.0,UPS_10F
2025/06/09,14:30:07,228.0,220.0,272.5,59.9,59.9,29,29.0,UPS_10F
2025/06/09,13:29:59,227.0,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/09,12:29:51,228.0,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/09,11:29:42,226.0,220.0,272.5,59.9,59.9,29,25.0,UPS_10F
2025/06/09,10:29:34,227.5,220.0,272.5,59.9,59.9,30,26.0,UPS_10F
2025/06/09,09:29:26,225.5,220.5,272.5,60.0,60.0,29,26.0,UPS_10F
2025/06/09,08:29:18,226.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/09,07:29:09,225.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/09,06:29:01,226.0,220.5,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/09,05:28:53,227.0,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/09,04:28:45,227.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/06/09,03:28:37,227.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/06/09,02:28:30,226.5,220.5,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/09,01:28:22,226.0,220.0,272.5,59.9,59.9,30,27.0,UPS_10F
2025/06/09,00:28:14,225.5,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
