Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/06/04,23:15:00,224.0,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/04,22:14:52,224.5,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/04,21:14:44,226.5,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/04,20:14:36,227.5,220.0,272.2,60.0,60.0,29,24.0,UPS_10F
2025/06/04,19:14:28,226.5,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025/06/04,18:14:19,226.5,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025/06/04,17:14:11,227.0,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/04,16:14:03,226.0,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/04,15:13:54,225.5,220.5,272.2,60.0,60.0,28,24.0,UPS_10F
2025/06/04,14:13:46,225.0,220.0,272.5,60.0,60.0,29,24.0,UPS_10F
2025/06/04,13:13:37,224.5,220.0,272.5,59.9,59.9,29,24.0,UPS_10F
2025/06/04,12:13:29,226.0,220.5,272.5,59.9,59.9,28,28.0,UPS_10F
2025/06/04,11:13:20,224.5,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/04,10:13:12,225.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/06/04,09:13:04,225.5,219.5,272.5,59.9,59.9,29,29.0,UPS_10F
2025/06/04,08:12:56,224.0,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/04,07:12:48,224.5,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/06/04,06:12:39,224.5,220.0,272.5,59.9,59.9,29,29.0,UPS_10F
2025/06/04,05:12:31,226.5,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/06/04,04:12:22,226.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/06/04,03:12:14,227.5,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/04,02:12:06,227.0,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/04,01:11:57,226.5,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/06/04,00:11:49,225.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
