Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/04,23:32:58,227.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,22:32:50,226.0,220.0,272.5,59.9,59.9,29,25.0,UPS_10F
2025/05/04,21:32:42,226.0,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/04,20:32:34,226.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/04,19:32:27,227.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,18:32:20,227.0,220.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/04,17:32:12,228.0,220.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/04,16:32:04,229.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,15:31:55,229.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,14:31:47,228.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,13:31:39,227.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,12:31:31,227.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/04,11:31:23,226.0,220.0,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/04,10:31:14,226.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025/05/04,09:31:06,227.0,220.0,272.5,59.9,59.9,29,28.0,UPS_10F
2025/05/04,08:30:59,226.5,220.0,272.5,60.0,60.0,29,28.0,UPS_10F
2025/05/04,07:30:51,228.5,220.0,272.5,59.9,59.9,28,28.0,UPS_10F
2025/05/04,06:30:43,229.5,220.0,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/04,05:30:35,229.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/04,04:30:26,229.0,220.5,272.5,60.0,60.0,28,28.0,UPS_10F
2025/05/04,03:30:18,228.5,220.0,272.5,60.0,60.0,29,28.0,UPS_10F
2025/05/04,02:30:10,228.0,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/05/04,01:30:02,227.0,220.0,272.5,59.9,59.9,28,28.0,UPS_10F
2025/05/04,00:29:54,225.5,220.0,272.5,59.9,59.9,28,28.0,UPS_10F
