Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/07/08,16:57:01,227.5,220.5,272.2,59.9,59.9,30,23.0,UPS_10F
2025/07/08,15:56:53,228.5,220.5,272.2,60.0,60.0,29,23.0,UPS_10F
2025/07/08,14:56:46,227.0,220.0,272.2,59.9,59.9,30,23.0,UPS_10F
2025/07/08,13:56:38,226.5,220.0,272.2,60.0,60.0,30,23.0,UPS_10F
2025/07/08,12:56:30,226.5,219.5,272.2,59.9,59.9,29,23.0,UPS_10F
2025/07/08,11:56:23,225.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/07/08,10:56:16,226.5,219.5,272.5,59.9,59.9,30,26.0,UPS_10F
2025/07/08,09:56:09,227.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/07/08,08:56:01,225.5,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/07/08,07:55:54,228.5,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025/07/08,06:55:47,226.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/07/08,05:55:39,228.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/07/08,04:55:31,228.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025/07/08,03:55:24,228.5,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025/07/08,02:55:16,228.0,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025/07/08,01:55:09,226.5,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/07/08,00:55:01,227.0,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
