Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/17,23:15:46,226.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/17,22:15:38,227.0,220.0,272.5,60.0,60.0,27,30.0,UPS_10F
2025/05/17,21:15:29,227.0,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/17,20:15:20,227.5,220.0,272.5,60.0,60.0,28,29.0,UPS_10F
2025/05/17,19:15:11,227.5,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/05/17,18:15:03,227.0,219.5,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/17,17:14:55,228.0,220.0,272.5,59.9,59.9,27,29.0,UPS_10F
2025/05/17,16:14:46,228.0,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025/05/17,15:14:38,227.5,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025/05/17,14:14:30,225.5,220.0,272.5,60.0,60.0,27,28.0,UPS_10F
2025/05/17,13:14:22,225.0,220.0,272.5,59.9,59.9,27,28.0,UPS_10F
2025/05/17,12:14:14,226.0,220.0,272.5,60.0,60.0,27,27.0,UPS_10F
2025/05/17,11:14:06,226.0,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/17,10:13:58,226.5,220.5,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/17,09:13:49,225.5,220.5,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/17,08:13:41,225.5,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/17,07:13:32,226.5,220.0,272.2,59.9,59.9,27,23.0,UPS_10F
2025/05/17,06:13:24,227.5,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/17,05:13:16,227.5,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/05/17,04:13:08,228.0,220.0,272.2,60.0,60.0,27,23.0,UPS_10F
2025/05/17,03:13:00,228.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/17,02:12:52,228.0,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025/05/17,01:12:45,229.0,220.5,272.2,59.9,59.9,28,23.0,UPS_10F
2025/05/17,00:12:37,227.5,220.0,272.2,59.9,59.9,27,24.0,UPS_10F
