Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/06/10,23:34:36,227.0,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/10,22:34:26,228.5,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/10,21:34:18,227.0,220.5,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/10,20:34:11,229.5,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/10,19:34:02,228.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/10,18:33:54,227.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/10,17:33:46,226.5,220.0,272.5,60.0,60.0,29,26.0,UPS_10F
2025/06/10,16:33:38,225.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/06/10,15:33:30,226.0,220.0,272.5,59.9,59.9,29,25.0,UPS_10F
2025/06/10,14:33:22,225.0,220.5,272.5,59.9,59.9,29,25.0,UPS_10F
2025/06/10,13:33:13,224.0,220.0,272.5,59.9,59.9,29,25.0,UPS_10F
2025/06/10,12:33:05,226.5,220.0,272.5,59.9,59.9,29,30.0,UPS_10F
2025/06/10,11:32:57,224.5,220.0,272.5,59.9,59.9,28,29.0,UPS_10F
2025/06/10,10:32:49,225.5,220.0,272.5,60.0,60.0,29,29.0,UPS_10F
2025/06/10,09:32:40,226.5,220.5,272.5,60.0,60.0,28,30.0,UPS_10F
2025/06/10,08:32:32,226.0,220.0,272.5,59.9,59.9,29,30.0,UPS_10F
2025/06/10,07:32:24,226.5,220.0,272.8,60.0,60.0,29,30.0,UPS_10F
2025/06/10,06:32:16,229.5,220.0,272.5,60.0,60.0,29,31.0,UPS_10F
2025/06/10,05:32:08,230.5,220.5,272.8,59.9,59.9,29,31.0,UPS_10F
2025/06/10,04:32:00,230.0,220.0,272.8,59.9,59.9,29,31.0,UPS_10F
2025/06/10,03:31:52,230.0,220.0,272.8,60.0,60.0,29,31.0,UPS_10F
2025/06/10,02:31:44,229.0,220.0,272.5,60.0,60.0,29,31.0,UPS_10F
2025/06/10,01:31:35,228.5,220.0,272.5,60.0,60.0,29,31.0,UPS_10F
2025/06/10,00:31:27,226.5,220.0,272.8,59.9,59.9,29,31.0,UPS_10F
