Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/08,23:46:13,224.5,220.0,272.5,60.0,60.0,27,26.0,UPS_10F
2025/05/08,22:46:05,224.0,220.0,272.2,60.0,60.0,29,26.0,UPS_10F
2025/05/08,21:45:57,224.5,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025/05/08,20:45:49,226.0,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/08,19:45:41,224.5,220.0,272.2,60.0,60.0,28,25.0,UPS_10F
2025/05/08,18:45:33,225.0,220.0,272.2,59.9,59.9,27,25.0,UPS_10F
2025/05/08,17:45:24,227.0,220.0,272.2,60.0,60.0,28,25.0,UPS_10F
2025/05/08,16:45:16,231.0,220.0,272.2,60.0,60.0,28,24.0,UPS_10F
2025/05/08,15:45:08,230.0,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/05/08,14:45:00,230.0,220.0,272.2,59.9,59.9,27,24.0,UPS_10F
2025/05/08,13:44:52,229.0,220.0,272.2,60.0,60.0,27,24.0,UPS_10F
2025/05/08,12:44:44,227.5,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/05/08,11:44:35,225.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/08,10:44:27,227.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/08,09:44:19,226.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/08,08:44:11,228.0,220.0,272.5,60.0,60.0,28,25.0,UPS_10F
2025/05/08,07:44:01,225.0,220.0,272.5,60.0,60.0,27,26.0,UPS_10F
2025/05/08,06:43:53,224.0,220.5,272.5,60.0,60.0,27,25.0,UPS_10F
2025/05/08,05:43:45,225.0,220.0,272.5,60.0,60.0,28,25.0,UPS_10F
2025/05/08,04:43:37,225.0,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025/05/08,03:43:29,225.0,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025/05/08,02:43:21,225.0,220.0,272.5,60.0,60.0,27,26.0,UPS_10F
2025/05/08,01:43:13,224.5,220.0,272.5,59.9,59.9,27,25.0,UPS_10F
2025/05/08,00:43:05,224.0,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
