Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/26,23:45:22,227.0,220.5,272.2,60.0,60.0,28,21.0,UPS_10F
2025/05/26,22:45:14,226.0,220.0,272.2,60.0,60.0,28,21.0,UPS_10F
2025/05/26,21:45:06,225.0,220.0,272.2,60.0,60.0,29,21.0,UPS_10F
2025/05/26,20:44:58,224.0,220.0,272.2,59.9,59.9,29,21.0,UPS_10F
2025/05/26,19:44:50,223.5,220.0,272.2,59.9,59.9,29,21.0,UPS_10F
2025/05/26,18:44:42,223.0,220.0,272.2,60.0,60.0,27,22.0,UPS_10F
2025/05/26,17:44:35,223.0,220.0,272.2,60.0,60.0,28,22.0,UPS_10F
2025/05/26,16:44:26,223.5,220.0,272.2,59.9,59.9,28,22.0,UPS_10F
2025/05/26,15:44:17,223.0,220.0,272.2,60.0,60.0,28,22.0,UPS_10F
2025/05/26,14:44:09,223.5,220.0,272.2,59.9,59.9,30,22.0,UPS_10F
2025/05/26,13:44:01,224.5,220.0,272.2,59.9,59.9,27,22.0,UPS_10F
2025/05/26,12:43:53,226.0,220.5,272.2,60.0,60.0,28,22.0,UPS_10F
2025/05/26,11:43:45,223.5,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025/05/26,10:43:36,222.5,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/05/26,09:43:28,223.0,220.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/26,08:43:20,223.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
2025/05/26,07:43:11,224.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/26,06:43:03,227.0,220.0,272.5,60.0,60.0,28,25.0,UPS_10F
2025/05/26,05:42:55,228.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/26,04:42:47,228.5,219.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/26,03:42:39,229.0,220.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/26,02:42:31,227.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/26,01:42:22,227.5,220.5,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/26,00:42:14,227.0,220.0,272.5,59.9,59.9,29,26.0,UPS_10F
