Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/06/06,23:21:32,223.5,220.0,272.5,59.9,59.9,28,24.0,UPS_10F
2025/06/06,22:21:24,225.5,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/06,21:21:16,225.5,220.0,272.2,59.9,59.9,28,24.0,UPS_10F
2025/06/06,20:21:07,226.5,220.0,272.2,60.0,60.0,28,24.0,UPS_10F
2025/06/06,19:20:59,225.0,220.0,272.5,59.9,59.9,28,24.0,UPS_10F
2025/06/06,18:20:51,224.5,220.0,272.2,60.0,60.0,29,23.0,UPS_10F
2025/06/06,17:20:42,225.0,220.0,272.2,60.0,60.0,28,23.0,UPS_10F
2025/06/06,16:20:34,225.5,220.5,272.2,59.9,59.9,28,23.0,UPS_10F
2025/06/06,15:20:26,226.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/06/06,14:20:18,226.5,219.5,272.2,60.0,60.0,28,23.0,UPS_10F
2025/06/06,13:20:10,225.5,220.0,272.2,59.9,59.9,28,23.0,UPS_10F
2025/06/06,12:20:02,225.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/06/06,11:19:54,223.5,219.5,272.5,59.9,59.9,28,26.0,UPS_10F
2025/06/06,10:19:46,223.5,220.0,272.5,59.9,59.9,27,26.0,UPS_10F
2025/06/06,09:19:39,226.0,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/06,08:19:31,225.0,220.0,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/06,07:19:23,224.0,220.5,272.5,60.0,60.0,29,27.0,UPS_10F
2025/06/06,06:19:16,224.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/06/06,05:19:08,226.0,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025/06/06,04:18:59,226.0,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
2025/06/06,03:18:51,225.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/06/06,02:18:43,225.0,220.0,272.5,59.9,59.9,29,27.0,UPS_10F
2025/06/06,01:18:35,224.5,220.0,272.5,59.9,59.9,28,27.0,UPS_10F
2025/06/06,00:18:26,224.5,220.0,272.5,60.0,60.0,28,27.0,UPS_10F
