Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
06/19/2025,22:36:49,225,220,2725,59.9,60.0,26,25,UPS_9F
06/19/2025,23:36:50,226,220,2725,59.9,60.0,26,25,UPS_9F
06/20/2025,00:36:51,226,220,2728,59.9,60.0,25,25,UPS_9F
06/20/2025,01:36:51,227,220,2725,59.9,60.0,25,25,UPS_9F
06/20/2025,02:36:51,228,220,2728,59.9,60.0,25,25,UPS_9F
06/20/2025,03:36:51,228,220,2728,60.0,60.0,26,25,UPS_9F
06/20/2025,04:36:52,228,220,2725,60.0,60.0,26,24,UPS_9F
06/20/2025,05:36:52,228,220,2731,60.0,60.0,25,25,UPS_9F
06/20/2025,06:36:54,228,220,2728,59.9,60.0,25,25,UPS_9F
06/20/2025,07:36:54,230,220,2725,59.9,60.0,25,24,UPS_9F
06/20/2025,08:36:55,229,220,2728,60.0,60.0,26,25,UPS_9F
06/20/2025,09:36:55,228,220,2731,59.9,60.0,25,25,UPS_9F
06/20/2025,10:36:55,226,220,2728,59.9,60.0,26,24,UPS_9F
06/20/2025,11:36:55,224,220,2725,60.0,60.0,25,24,UPS_9F
06/20/2025,12:36:56,226,220,2725,59.9,60.0,26,25,UPS_9F
06/20/2025,13:36:57,227,220,2728,59.9,60.0,25,24,UPS_9F
06/20/2025,14:36:57,228,220,2728,59.9,60.0,26,25,UPS_9F
06/20/2025,15:36:57,229,220,2728,60.0,60.0,25,25,UPS_9F
06/20/2025,16:36:58,228,220,2725,59.9,60.0,25,25,UPS_9F
06/20/2025,17:36:59,228,220,2725,59.9,60.0,25,24,UPS_9F
06/20/2025,18:37:00,228,220,2722,60.0,60.0,25,24,UPS_9F
06/20/2025,19:37:01,229,220,2725,60.0,60.0,26,25,UPS_9F
06/20/2025,20:37:01,229,220,2725,59.9,60.0,26,25,UPS_9F
06/20/2025,21:37:01,229,220,2725,60.0,60.0,26,25,UPS_9F
06/20/2025,22:37:01,225,220,2728,59.9,60.0,26,25,UPS_9F
06/20/2025,23:37:02,226,220,2728,60.0,60.0,25,25,UPS_9F
06/21/2025,00:37:02,225,220,2728,59.9,60.0,25,25,UPS_9F
06/21/2025,01:37:02,227,220,2725,60.0,60.0,25,25,UPS_9F
06/21/2025,02:37:03,228,220,2725,59.9,60.0,26,25,UPS_9F
06/21/2025,03:37:04,229,220,2725,59.9,60.0,26,25,UPS_9F
06/21/2025,04:37:04,229,220,2728,59.9,60.0,26,25,UPS_9F
06/21/2025,05:37:05,230,220,2725,60.0,60.0,26,25,UPS_9F
06/21/2025,06:37:05,230,220,2728,59.9,60.0,25,24,UPS_9F
06/21/2025,07:37:06,230,220,2725,60.0,60.0,26,25,UPS_9F
06/21/2025,08:37:07,230,220,2725,60.0,60.0,25,25,UPS_9F
06/21/2025,09:37:08,228,220,2725,60.0,60.0,25,25,UPS_9F
06/21/2025,10:37:09,229,220,2725,60.0,60.0,25,25,UPS_9F
06/21/2025,11:37:09,227,220,2725,60.0,60.0,26,25,UPS_9F
06/21/2025,12:37:10,228,220,2725,60.0,60.0,26,23,UPS_9F
06/21/2025,13:37:10,228,220,2725,59.9,60.0,25,24,UPS_9F
06/21/2025,14:37:12,228,220,2725,59.9,60.0,25,25,UPS_9F
06/21/2025,15:37:12,229,220,2731,60.0,60.0,26,25,UPS_9F
06/21/2025,16:37:13,229,220,2731,59.9,60.0,25,24,UPS_9F
06/21/2025,17:37:13,230,220,2731,60.0,60.0,26,25,UPS_9F
06/21/2025,18:37:14,230,219,2731,59.9,60.0,25,25,UPS_9F
06/21/2025,19:37:15,230,220,2725,60.0,60.0,26,24,UPS_9F
06/21/2025,20:37:16,228,220,2725,60.0,60.0,26,24,UPS_9F
06/21/2025,21:37:16,229,220,2725,59.9,60.0,26,24,UPS_9F
06/21/2025,22:37:17,225,220,2728,59.9,60.0,26,24,UPS_9F
06/21/2025,23:37:17,226,220,2728,60.0,60.0,26,25,UPS_9F
06/22/2025,00:37:17,227,220,2725,59.9,60.0,26,24,UPS_9F
06/22/2025,01:37:17,229,220,2725,60.0,60.0,26,24,UPS_9F
06/22/2025,02:37:19,230,220,2725,60.0,60.0,26,25,UPS_9F
06/22/2025,03:37:19,230,220,2728,59.9,60.0,26,25,UPS_9F
06/22/2025,04:37:20,231,220,2725,59.9,60.0,26,24,UPS_9F
06/22/2025,05:37:20,231,220,2731,59.9,60.0,25,24,UPS_9F
06/22/2025,06:37:21,231,220,2725,60.0,60.0,25,24,UPS_9F
06/22/2025,07:37:22,230,220,2731,60.0,60.0,25,24,UPS_9F
06/22/2025,08:37:23,229,220,2725,59.9,60.0,25,24,UPS_9F
06/22/2025,09:37:24,229,220,2725,59.9,60.0,25,25,UPS_9F
06/22/2025,10:37:24,230,220,2731,60.0,60.0,25,24,UPS_9F
06/22/2025,11:37:25,229,220,2728,60.0,60.0,25,25,UPS_9F
06/22/2025,12:37:25,229,220,2731,60.0,60.0,25,24,UPS_9F
06/22/2025,13:37:26,229,220,2728,60.0,60.0,25,25,UPS_9F
06/22/2025,14:37:27,230,220,2728,60.0,60.0,26,25,UPS_9F
06/22/2025,15:37:27,231,220,2725,59.9,60.0,26,24,UPS_9F
06/22/2025,16:37:27,230,220,2725,60.0,60.0,25,24,UPS_9F
06/22/2025,17:37:28,229,220,2725,59.9,60.0,25,24,UPS_9F
06/22/2025,18:37:28,228,220,2728,60.0,60.0,26,24,UPS_9F
06/22/2025,19:37:29,228,220,2728,59.9,60.0,26,24,UPS_9F
06/22/2025,20:37:30,228,220,2728,59.9,60.0,25,24,UPS_9F
06/22/2025,21:37:31,228,220,2725,60.0,60.0,26,24,UPS_9F
06/22/2025,22:37:31,227,220,2725,60.0,60.0,25,25,UPS_9F
06/22/2025,23:37:32,226,220,2731,60.0,60.0,26,25,UPS_9F
06/23/2025,00:37:32,227,220,2725,59.9,60.0,25,24,UPS_9F
06/23/2025,01:37:32,229,220,2728,60.0,60.0,26,24,UPS_9F
06/23/2025,02:37:32,230,220,2722,60.0,60.0,26,24,UPS_9F
06/23/2025,03:37:34,228,220,2725,60.0,60.0,26,24,UPS_9F
06/23/2025,04:37:34,228,220,2725,60.0,60.0,25,24,UPS_9F
06/23/2025,05:37:35,228,220,2725,59.9,60.0,26,25,UPS_9F
06/23/2025,06:37:35,226,220,2725,59.9,60.0,25,24,UPS_9F
06/23/2025,07:37:36,228,220,2725,60.0,60.0,26,24,UPS_9F
06/23/2025,08:37:36,228,220,2725,59.9,60.0,25,25,UPS_9F
06/23/2025,09:37:38,227,220,2725,59.9,60.0,25,24,UPS_9F
06/23/2025,10:37:38,226,220,2728,60.0,60.0,25,25,UPS_9F
06/23/2025,11:37:39,224,220,2725,60.0,60.0,26,25,UPS_9F
06/23/2025,12:37:39,226,220,2725,60.0,60.0,26,24,UPS_9F
06/23/2025,13:37:39,229,220,2728,59.9,60.0,25,22,UPS_9F
06/23/2025,14:37:39,230,220,2725,59.9,60.0,26,24,UPS_9F
06/23/2025,15:37:40,232,220,2725,59.9,60.0,25,23,UPS_9F
06/23/2025,16:37:41,230,219,2725,59.9,60.0,26,24,UPS_9F
06/23/2025,17:37:42,229,220,2731,59.9,60.0,25,24,UPS_9F
06/23/2025,18:37:42,226,220,2725,59.9,60.0,25,24,UPS_9F
06/23/2025,19:37:42,226,220,2722,59.9,60.0,25,20,UPS_9F
06/23/2025,20:37:42,227,220,2728,59.9,60.0,26,24,UPS_9F
06/23/2025,21:37:42,227,220,2731,59.9,60.0,26,23,UPS_9F
06/23/2025,22:37:44,224,220,2728,60.0,60.0,25,23,UPS_9F
06/23/2025,23:37:44,224,220,2722,59.9,60.0,25,23,UPS_9F
06/24/2025,00:37:45,225,220,2722,60.0,60.0,25,23,UPS_9F
06/24/2025,01:37:45,225,220,2725,60.0,60.0,25,23,UPS_9F
06/24/2025,02:37:46,227,220,2725,60.0,60.0,25,23,UPS_9F
06/24/2025,03:37:46,227,220,2728,59.9,60.0,25,23,UPS_9F
06/24/2025,04:37:48,228,220,2725,59.9,60.0,25,23,UPS_9F
06/24/2025,05:37:48,228,220,2728,59.9,60.0,26,23,UPS_9F
06/24/2025,06:37:49,227,220,2725,60.0,60.0,25,23,UPS_9F
06/24/2025,07:37:49,227,220,2728,59.9,60.0,25,24,UPS_9F
06/24/2025,08:37:50,227,220,2728,60.0,60.0,26,24,UPS_9F
06/24/2025,09:37:50,232,220,2728,59.9,60.0,25,24,UPS_9F
06/24/2025,10:37:50,230,220,2725,59.9,60.0,25,24,UPS_9F
06/24/2025,11:37:51,229,220,2728,59.9,60.0,25,24,UPS_9F
06/24/2025,12:37:51,230,220,2725,59.9,60.0,25,24,UPS_9F
06/24/2025,13:37:51,229,220,2725,60.0,60.0,26,24,UPS_9F
06/24/2025,14:37:51,230,220,2728,59.9,60.0,26,24,UPS_9F
06/24/2025,15:37:52,231,220,2725,59.9,60.0,25,24,UPS_9F
06/24/2025,16:37:52,231,220,2725,59.9,60.0,25,24,UPS_9F
06/24/2025,17:37:53,228,220,2728,59.9,60.0,25,24,UPS_9F
06/24/2025,18:37:53,227,220,2728,60.0,60.0,25,24,UPS_9F
06/24/2025,19:37:53,226,220,2728,60.0,60.0,26,24,UPS_9F
06/24/2025,20:37:54,227,220,2728,59.9,60.0,25,23,UPS_9F
06/24/2025,21:37:54,227,220,2728,60.0,60.0,26,24,UPS_9F
06/24/2025,22:37:55,223,220,2725,60.0,60.0,26,23,UPS_9F
06/24/2025,23:37:55,225,220,2728,59.9,60.0,26,23,UPS_9F
06/25/2025,00:37:55,225,220,2728,59.9,60.0,25,23,UPS_9F
06/25/2025,01:37:56,227,220,2728,60.0,60.0,25,23,UPS_9F
06/25/2025,02:37:57,227,220,2731,60.0,60.0,26,23,UPS_9F
06/25/2025,03:37:58,227,220,2725,60.0,60.0,26,21,UPS_9F
06/25/2025,04:37:58,228,220,2725,60.0,60.0,26,23,UPS_9F
06/25/2025,05:37:58,228,220,2728,60.0,60.0,26,23,UPS_9F
06/25/2025,06:37:58,227,220,2728,60.0,60.0,25,23,UPS_9F
06/25/2025,07:37:58,227,220,2725,59.9,60.0,26,23,UPS_9F
06/25/2025,08:38:00,227,220,2731,59.9,60.0,26,24,UPS_9F
06/25/2025,09:38:00,229,220,2728,60.0,60.0,25,24,UPS_9F
06/25/2025,10:38:01,227,220,2728,59.9,60.0,25,24,UPS_9F
06/25/2025,11:38:01,225,220,2725,59.9,60.0,25,24,UPS_9F
06/25/2025,12:38:02,226,220,2725,60.0,60.0,26,24,UPS_9F
06/25/2025,13:38:02,225,220,2725,60.0,60.0,25,24,UPS_9F
06/25/2025,14:38:03,228,220,2725,60.0,60.0,26,24,UPS_9F
06/25/2025,15:38:03,228,220,2728,60.0,60.0,25,24,UPS_9F
06/25/2025,16:38:03,228,220,2725,59.9,60.0,24,24,UPS_9F
06/25/2025,17:38:03,228,220,2725,60.0,60.0,24,24,UPS_9F
06/25/2025,18:38:04,228,220,2722,59.9,60.0,24,24,UPS_9F
06/25/2025,19:38:04,229,220,2725,59.9,60.0,24,24,UPS_9F
06/25/2025,20:38:04,230,220,2725,60.0,60.0,24,24,UPS_9F
06/25/2025,21:38:05,231,220,2725,60.0,60.0,24,23,UPS_9F
06/25/2025,22:38:05,227,220,2731,60.0,60.0,24,24,UPS_9F
06/25/2025,23:38:05,228,220,2725,59.9,60.0,25,24,UPS_9F
06/26/2025,00:38:05,228,220,2728,59.9,60.0,25,23,UPS_9F
06/26/2025,01:38:06,227,220,2725,60.0,60.0,24,24,UPS_9F
06/26/2025,02:38:06,228,220,2731,60.0,60.0,25,24,UPS_9F
06/26/2025,03:38:07,229,220,2725,59.9,60.0,25,24,UPS_9F
06/26/2025,04:38:08,230,220,2725,60.0,60.0,25,20,UPS_9F
06/26/2025,05:38:09,230,220,2725,60.0,60.0,24,24,UPS_9F
06/26/2025,06:38:09,229,220,2728,60.0,60.0,24,23,UPS_9F
06/26/2025,07:38:10,230,220,2725,60.0,60.0,24,23,UPS_9F
06/26/2025,08:38:10,227,220,2728,59.9,60.0,25,23,UPS_9F
06/26/2025,09:38:11,227,220,2722,59.9,60.0,24,24,UPS_9F
06/26/2025,10:38:12,226,220,2728,59.9,60.0,24,20,UPS_9F
06/26/2025,11:38:13,226,220,2725,59.9,60.0,25,24,UPS_9F
06/26/2025,12:38:13,228,220,2725,60.0,60.0,24,24,UPS_9F
06/26/2025,13:38:14,226,220,2728,60.0,60.0,25,24,UPS_9F
06/26/2025,14:38:14,227,220,2725,60.0,60.0,24,24,UPS_9F
