Date,Time,Vin,Vout,Vbat,Fin,Fout,Load,Temp,UPS_Name
2025/05/27,23:48:44,228.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/27,22:48:36,226.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/27,21:48:28,226.5,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/27,20:48:19,228.0,219.5,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/27,19:48:11,228.5,220.0,272.5,60.0,60.0,28,26.0,UPS_10F
2025/05/27,18:48:02,226.0,220.0,272.5,59.9,59.9,28,26.0,UPS_10F
2025/05/27,17:47:54,229.5,220.0,272.5,60.0,60.0,29,26.0,UPS_10F
2025/05/27,16:47:45,228.0,220.0,272.5,60.0,60.0,29,25.0,UPS_10F
2025/05/27,15:47:37,228.0,220.0,272.5,59.9,59.9,28,25.0,UPS_10F
2025/05/27,14:47:29,227.5,220.0,272.2,59.9,59.9,27,25.0,UPS_10F
2025/05/27,13:47:20,226.5,220.0,272.5,59.9,59.9,30,25.0,UPS_10F
2025/05/27,12:47:11,227.0,220.0,272.5,60.0,60.0,29,24.0,UPS_10F
2025/05/27,11:47:03,225.5,220.0,272.2,60.0,60.0,29,24.0,UPS_10F
2025/05/27,10:46:54,223.5,220.0,272.2,59.9,59.9,28,21.0,UPS_10F
2025/05/27,09:46:46,222.0,220.0,272.2,59.9,59.9,27,21.0,UPS_10F
2025/05/27,08:46:36,224.0,220.0,272.2,60.0,60.0,28,21.0,UPS_10F
2025/05/27,07:46:28,224.0,220.0,272.2,59.9,59.9,28,21.0,UPS_10F
2025/05/27,06:46:20,226.5,220.5,272.2,60.0,60.0,29,21.0,UPS_10F
2025/05/27,05:46:12,228.0,220.5,272.2,59.9,59.9,29,21.0,UPS_10F
2025/05/27,04:46:03,228.0,220.0,272.2,59.9,59.9,27,21.0,UPS_10F
2025/05/27,03:45:55,228.0,220.0,272.2,59.9,59.9,29,21.0,UPS_10F
2025/05/27,02:45:47,228.5,220.0,272.2,59.9,59.9,28,21.0,UPS_10F
2025/05/27,01:45:38,228.0,220.5,272.2,60.0,60.0,29,21.0,UPS_10F
2025/05/27,00:45:30,227.5,220.0,272.2,60.0,60.0,28,21.0,UPS_10F
